Eid,Subtype,Publish_year,Publish_month
2-s2.0-85169848119,Article,2023,09
2-s2.0-85166640689,Article,2023,09
2-s2.0-85147211003,Article,2023,05
2-s2.0-85149410865,Article,2023,03
2-s2.0-85147234209,Article,2023,03
2-s2.0-85162931482,Article,2023,05
2-s2.0-85150649165,Article,2023,03
2-s2.0-85169682475,Article,2023,07
2-s2.0-85142424328,Article,2023,10
2-s2.0-85159434173,Article,2023,06
2-s2.0-85146145401,Article,2023,03
2-s2.0-85148474147,Article,2023,05
2-s2.0-85168239267,Article,2023,09
2-s2.0-85160167365,Book Chapter,2023,01
2-s2.0-85147022677,Article,2023,07
2-s2.0-85144125886,Article,2023,01
2-s2.0-85163865803,Article,2023,10
2-s2.0-85169578664,Article,2023,07
2-s2.0-85149988536,Article,2023,03
2-s2.0-85161934052,Article,2023,05
2-s2.0-85163853227,Article,2023,08
2-s2.0-85148965789,Article,2023,12
2-s2.0-85150623216,Article,2023,04
2-s2.0-85145663694,Article,2023,02
2-s2.0-85147442768,Article,2023,01
2-s2.0-85159607815,Article,2023,07
2-s2.0-85160839776,Article,2023,09
2-s2.0-85164746686,Review,2023,07
2-s2.0-85152635861,Article,2023,05
2-s2.0-85144058721,Article,2023,03
2-s2.0-85160296395,Article,2023,05
2-s2.0-85164283054,Article,2023,05
2-s2.0-85161625111,Article,2023,03
2-s2.0-85165908951,Article,2023,07
2-s2.0-85168849412,Article,2023,10
2-s2.0-85139354035,Article,2023,01
2-s2.0-85164873724,Book Chapter,2023,01
2-s2.0-85151856727,Article,2023,06
2-s2.0-85141495352,Article,2023,02
2-s2.0-85163054270,Article,2023,06
2-s2.0-85145520895,Article,2023,12
2-s2.0-85161602192,Review,2023,08
2-s2.0-85150666796,Review,2023,01
2-s2.0-85146958596,Article,2023,12
2-s2.0-85166060899,Article,2023,08
2-s2.0-85147858825,Article,2023,04
2-s2.0-85143428348,Article,2023,02
2-s2.0-85152570203,Article,2023,04
2-s2.0-85167605221,Article,2023,10
2-s2.0-85142221517,Article,2023,01
2-s2.0-85162818851,Article,2023,07
2-s2.0-85151208998,Article,2023,03
2-s2.0-85146625100,Article,2023,06
2-s2.0-85147576408,Article,2023,03
2-s2.0-85150804154,Review,2023,05
2-s2.0-85170351428,Article,2023,09
2-s2.0-85147219989,Article,2023,01
2-s2.0-85142918045,Note,2023,01
2-s2.0-85151735721,Article,2023,07
2-s2.0-85124486302,Article,2023,08
2-s2.0-85153273134,Article,2023,01
2-s2.0-85150610897,Article,2023,06
2-s2.0-85147795619,Article,2023,03
2-s2.0-85140909092,Article,2023,01
2-s2.0-85148950586,Review,2023,02
2-s2.0-85147341649,Review,2023,06
2-s2.0-85160828109,Review,2023,12
2-s2.0-85161176724,Book,2023,05
2-s2.0-85150430546,Conference Paper,2023,03
2-s2.0-85166413697,Article,2023,07
2-s2.0-85170528407,Article,2023,10
2-s2.0-85133752819,Article,2023,02
2-s2.0-85163053530,Review,2023,07
2-s2.0-85164304873,Article,2023,09
2-s2.0-85146364403,Article,2023,01
2-s2.0-85159233899,Article,2023,05
2-s2.0-85145933111,Article,2023,03
2-s2.0-85151042937,Letter,2023,03
2-s2.0-85159407219,Article,2023,07
2-s2.0-85144190778,Article,2023,08
2-s2.0-85162007361,Erratum,2023,12
2-s2.0-85151316520,Article,2023,12
2-s2.0-85133634722,Article,2023,04
2-s2.0-85150358222,Article,2023,06
2-s2.0-85148851427,Article,2023,02
2-s2.0-85147192481,Article,2023,02
2-s2.0-85169700836,Article,2023,11
2-s2.0-85166293136,Article,2023,07
2-s2.0-85153824957,Book Chapter,2023,01
2-s2.0-85147441174,Article,2023,03
2-s2.0-85160206801,Article,2023,05
2-s2.0-85144755649,Article,2023,03
2-s2.0-85160064238,Article,2023,05
2-s2.0-85146628327,Article,2023,01
2-s2.0-85165226319,Article,2023,09
2-s2.0-85161312681,Note,2023,07
2-s2.0-85137235091,Article,2023,02
2-s2.0-85087153311,Article,2023,12
2-s2.0-85153505117,Article,2023,06
2-s2.0-85162112690,Article,2023,06
2-s2.0-85143354833,Article,2023,02
2-s2.0-85152112250,Article,2023,04
2-s2.0-85135493764,Review,2023,01
2-s2.0-85166653319,Article,2023,08
2-s2.0-85123679255,Article,2023,06
2-s2.0-85151495066,Review,2023,03
2-s2.0-85167904304,Article,2023,07
2-s2.0-85141923912,Article,2023,01
2-s2.0-85164975353,Article,2023,10
2-s2.0-85153860126,Article,2023,07
2-s2.0-85138548333,Article,2023,01
2-s2.0-85169513237,Article,2023,09
2-s2.0-85150160539,Article,2023,05
2-s2.0-85148492722,Article,2023,03
2-s2.0-85153209544,Article,2023,06
2-s2.0-85147893687,Article,2023,02
2-s2.0-85147272272,Article,2023,04
2-s2.0-85164503653,Article,2023,01
2-s2.0-85159469847,Erratum,2023,12
2-s2.0-85157970843,Article,2023,08
2-s2.0-85167436418,Article,2023,12
2-s2.0-85121747001,Article,2023,09
2-s2.0-85152931972,Note,2023,06
2-s2.0-85149511668,Review,2023,02
2-s2.0-85151480187,Article,2023,04
2-s2.0-85154056717,Article,2023,07
2-s2.0-85146174274,Article,2023,01
2-s2.0-85161930636,Article,2023,09
2-s2.0-85164230095,Article,2023,07
2-s2.0-85153093250,Article,2023,05
2-s2.0-85142201358,Article,2023,03
2-s2.0-85161076758,Article,2023,05
2-s2.0-85124281035,Article,2023,03
2-s2.0-85158833658,Article,2023,09
2-s2.0-85146826001,Article,2023,01
2-s2.0-85164846290,Article,2023,08
2-s2.0-85148383225,Article,2023,12
2-s2.0-85150314244,Article,2023,04
2-s2.0-85164025554,Article,2023,06
2-s2.0-85147047575,Article,2023,02
2-s2.0-85153994179,Article,2023,04
2-s2.0-85159844753,Article,2023,06
2-s2.0-85143873294,Article,2023,02
2-s2.0-85163752117,Article,2023,01
2-s2.0-85151439980,Article,2023,08
2-s2.0-85169429429,Article,2023,12
2-s2.0-85149719218,Article,2023,03
2-s2.0-85167972224,Article,2023,09
2-s2.0-85144058861,Article,2023,01
2-s2.0-85162684765,Book Chapter,2023,01
2-s2.0-85124105506,Article,2023,07
2-s2.0-85065388498,Article,2023,05
2-s2.0-85145736807,Article,2023,02
2-s2.0-85164212014,Article,2023,06
2-s2.0-85150796891,Erratum,2023,04
2-s2.0-85149341146,Article,2023,12
2-s2.0-85163965785,Article,2023,08
2-s2.0-85169978316,Article,2023,12
2-s2.0-85169154714,Article,2023,08
2-s2.0-85127560628,Article,2023,02
2-s2.0-85160898627,Article,2023,06
2-s2.0-85157971781,Article,2023,04
2-s2.0-85144474047,Article,2023,01
2-s2.0-85140107710,Article,2023,07
2-s2.0-85169790649,Article,2023,09
2-s2.0-85167808184,Article,2023,09
2-s2.0-85148089815,Article,2023,05
2-s2.0-85149268409,Article,2023,03
2-s2.0-85145997234,Article,2023,03
2-s2.0-85141320150,Review,2023,05
2-s2.0-85151575565,Article,2023,06
2-s2.0-85160824980,Article,2023,08
2-s2.0-85158016414,Article,2023,12
2-s2.0-85145507444,Article,2023,04
2-s2.0-85148479342,Article,2023,02
2-s2.0-85150352804,Article,2023,06
2-s2.0-85158082832,Article,2023,04
2-s2.0-85151389037,Article,2023,02
2-s2.0-85152138745,Article,2023,06
2-s2.0-85138978512,Article,2023,09
2-s2.0-85165706328,Article,2023,12
2-s2.0-85160377665,Article,2023,05
2-s2.0-85164802650,Article,2023,07
2-s2.0-85145968610,Article,2023,01
2-s2.0-85146780044,Review,2023,01
2-s2.0-85153933579,Review,2023,09
2-s2.0-85141616689,Article,2023,03
2-s2.0-85160365032,Article,2023,05
2-s2.0-85164843392,Article,2023,07
2-s2.0-85145967735,Article,2023,01
2-s2.0-85146780495,Article,2023,01
2-s2.0-85153359983,Article,2023,09
2-s2.0-85141689648,Note,2023,03
2-s2.0-85161316854,Article,2023,08
2-s2.0-85158071549,Article,2023,12
2-s2.0-85144976655,Article,2023,04
2-s2.0-85148374353,Article,2023,02
2-s2.0-85149231292,Erratum,2023,06
2-s2.0-85150668935,Article,2023,04
2-s2.0-85152087730,Article,2023,02
2-s2.0-85152149783,Conference Paper,2023,06
2-s2.0-85138354796,Article,2023,09
2-s2.0-85165632623,Article,2023,12
2-s2.0-85132122041,Article,2023,07
2-s2.0-85144589273,Article,2023,01
2-s2.0-85168846933,Article,2023,09
2-s2.0-85166917013,Article,2023,09
2-s2.0-85148357598,Article,2023,05
2-s2.0-85149286910,Article,2023,03
2-s2.0-85146038650,Article,2023,03
2-s2.0-85140225688,Review,2023,05
2-s2.0-85163460310,Article,2023,06
2-s2.0-85145826412,Article,2023,02
2-s2.0-85164525016,Article,2023,06
2-s2.0-85150990524,Article,2023,04
2-s2.0-85149288315,Article,2023,12
2-s2.0-85163950974,Article,2023,08
2-s2.0-85170238281,Article,2023,12
2-s2.0-85169457372,Article,2023,08
2-s2.0-85105550300,Article,2023,02
2-s2.0-85160885156,Article,2023,06
2-s2.0-85156238865,Article,2023,04
2-s2.0-85149744005,Article,2023,03
2-s2.0-85165957045,Article,2023,09
2-s2.0-85144072902,Article,2023,01
2-s2.0-85162660061,Book Chapter,2023,01
2-s2.0-85124564291,Article,2023,07
2-s2.0-85159711313,Article,2023,04
2-s2.0-85164716976,Article,2023,08
2-s2.0-85148343875,Article,2023,12
2-s2.0-85150944633,Article,2023,01
2-s2.0-85150336697,Letter,2023,04
2-s2.0-85164031624,Note,2023,06
2-s2.0-85147121404,Article,2023,02
2-s2.0-85118233030,Article,2023,01
2-s2.0-85153986053,Article,2023,04
2-s2.0-85159714902,Article,2023,06
2-s2.0-85125944521,Article,2023,02
2-s2.0-85167461142,Article,2023,08
2-s2.0-85169514022,Article,2023,12
2-s2.0-85146151967,Article,2023,01
2-s2.0-85154065107,Article,2023,07
2-s2.0-85162065612,Article,2023,09
2-s2.0-85164232909,Conference Paper,2023,07
2-s2.0-85152962443,Article,2023,05
2-s2.0-85142193986,Article,2023,03
2-s2.0-85160868794,Article,2023,05
2-s2.0-85128044050,Article,2023,03
2-s2.0-85158080406,Article,2023,09
2-s2.0-85151288610,Article,2023,06
2-s2.0-85147893289,Article,2023,02
2-s2.0-85146460729,Article,2023,04
2-s2.0-85159705462,Article,2023,12
2-s2.0-85164494300,Article,2023,01
2-s2.0-85158052515,Article,2023,08
2-s2.0-85148566599,Article,2023,01
2-s2.0-85167421223,Article,2023,12
2-s2.0-85110462261,Editorial,2023,09
2-s2.0-85152937771,Article,2023,06
2-s2.0-85150037050,Article,2023,02
2-s2.0-85159211588,Article,2023,04
2-s2.0-85111325476,Article,2023,06
2-s2.0-85151401078,Article,2023,03
2-s2.0-85165622696,Article,2023,07
2-s2.0-85141825050,Article,2023,01
2-s2.0-85165032523,Editorial,2023,10
2-s2.0-85153613561,Article,2023,07
2-s2.0-85146925884,Article,2023,01
2-s2.0-85169506165,Review,2023,09
2-s2.0-85150347863,Article,2023,05
2-s2.0-85148688909,Article,2023,03
2-s2.0-85141590017,Article,2023,12
2-s2.0-85153504358,Review,2023,06
2-s2.0-85162081565,Article,2023,06
2-s2.0-85143153158,Article,2023,02
2-s2.0-85152116458,Article,2023,04
2-s2.0-85166627974,Article,2023,08
2-s2.0-85164490751,Article,2023,01
2-s2.0-85169616197,Article,2023,11
2-s2.0-85166291437,Review,2023,07
2-s2.0-85149170533,Article,2023,03
2-s2.0-85136135659,Article,2023,05
2-s2.0-85144583936,Article,2023,03
2-s2.0-85159766455,Article,2023,05
2-s2.0-85146622473,Article,2023,01
2-s2.0-85165276061,Article,2023,09
2-s2.0-85145492581,Article,2023,01
2-s2.0-85161379300,Article,2023,07
2-s2.0-85137642074,Short Survey,2023,02
2-s2.0-85163500065,Conference Paper,2023,03
2-s2.0-85165456732,Article,2023,07
2-s2.0-85148340654,Article,2023,08
2-s2.0-85162008796,Article,2023,12
2-s2.0-85151804612,Article,2023,12
2-s2.0-85133340348,Article,2023,04
2-s2.0-85150301750,Article,2023,06
2-s2.0-85148773442,Article,2023,02
2-s2.0-85147143457,Article,2023,02
2-s2.0-85161178884,Book Chapter,2023,05
2-s2.0-85122207360,Article,2023,03
2-s2.0-85158825099,Article,2023,01
2-s2.0-85166304472,Article,2023,07
2-s2.0-85169292688,Article,2023,10
2-s2.0-85135330207,Article,2023,02
2-s2.0-85163175785,Article,2023,07
2-s2.0-85164305739,Article,2023,09
2-s2.0-85146364243,Article,2023,01
2-s2.0-85159213226,Review,2023,05
2-s2.0-85145839215,Article,2023,03
2-s2.0-85115674843,Review,2023,08
2-s2.0-85153283426,Article,2023,01
2-s2.0-85150744841,Article,2023,06
2-s2.0-85148101651,Article,2023,03
2-s2.0-85148941756,Article,2023,02
2-s2.0-85147271827,Article,2023,06
2-s2.0-85160887876,Article,2023,12
2-s2.0-85167792111,Review,2023,10
2-s2.0-85142148726,Article,2023,01
2-s2.0-85162841356,Article,2023,07
2-s2.0-85151167870,Article,2023,03
2-s2.0-85146394334,Article,2023,06
2-s2.0-85147685940,Article,2023,03
2-s2.0-85150844846,Article,2023,05
2-s2.0-85170338559,Article,2023,09
2-s2.0-85146802645,Article,2023,01
2-s2.0-85151684565,Review,2023,07
2-s2.0-85142940973,Review,2023,01
2-s2.0-85140979602,Article,2023,02
2-s2.0-85163050202,Article,2023,06
2-s2.0-85145525165,Article,2023,12
2-s2.0-85161465355,Article,2023,08
2-s2.0-85146921830,Article,2023,12
2-s2.0-85165941752,Article,2023,08
2-s2.0-85148037399,Article,2023,04
2-s2.0-85143742789,Article,2023,02
2-s2.0-85152615705,Article,2023,04
2-s2.0-85139442981,Article,2023,01
2-s2.0-85164865280,Book Chapter,2023,01
2-s2.0-85148506193,Article,2023,01
2-s2.0-85166001472,Article,2023,01
2-s2.0-85152532643,Article,2023,01
2-s2.0-85151940397,Article,2023,06
2-s2.0-85143496458,Article,2023,01
2-s2.0-85159655661,Article,2023,07
2-s2.0-85160868304,Article,2023,09
2-s2.0-85164751130,Article,2023,07
2-s2.0-85152170454,Article,2023,05
2-s2.0-85144032360,Article,2023,03
2-s2.0-85160295100,Review,2023,05
2-s2.0-85164524911,Editorial,2023,05
2-s2.0-85161657045,Article,2023,03
2-s2.0-85165885040,Review,2023,07
2-s2.0-85168063790,Article,2023,10
2-s2.0-85163833030,Article,2023,08
2-s2.0-85148752848,Article,2023,12
2-s2.0-85150665222,Letter,2023,04
2-s2.0-85145671876,Article,2023,02
2-s2.0-85146236914,Review,2023,03
2-s2.0-85148604518,Article,2023,05
2-s2.0-85160172268,Book Chapter,2023,01
2-s2.0-85168012781,Article,2023,09
2-s2.0-85144191010,Article,2023,01
2-s2.0-85146948230,Article,2023,07
2-s2.0-85163884769,Article,2023,10
2-s2.0-85169582206,Article,2023,07
2-s2.0-85149979449,Review,2023,03
2-s2.0-85161918440,Review,2023,05
2-s2.0-85150895920,Article,2023,01
2-s2.0-85159418802,Article,2023,06
2-s2.0-85150308557,Article,2023,07
2-s2.0-85170576281,Article,2023,09
2-s2.0-85166620691,Article,2023,09
2-s2.0-85147873613,Article,2023,05
2-s2.0-85149544161,Article,2023,03
2-s2.0-85147290715,Article,2023,03
2-s2.0-85160436805,Article,2023,05
2-s2.0-85150355335,Article,2023,03
2-s2.0-85170033793,Review,2023,07
2-s2.0-85143206494,Article,2023,10
2-s2.0-85154572805,Review,2023,08
2-s2.0-85159354896,Article,2023,12
2-s2.0-85146258680,Article,2023,04
2-s2.0-85137322860,Note,2023,01
2-s2.0-85147873754,Article,2023,02
2-s2.0-85153191579,Article,2023,01
2-s2.0-85142898407,Article,2023,03
2-s2.0-85153440417,Article,2023,05
2-s2.0-85162847096,Article,2023,09
2-s2.0-85158152390,Article,2023,07
2-s2.0-85146042622,Article,2023,01
2-s2.0-85146867639,Article,2023,01
2-s2.0-85165573403,Article,2023,10
2-s2.0-85165696905,Article,2023,07
2-s2.0-85156228529,Article,2023,03
2-s2.0-85161131598,Book Chapter,2023,05
2-s2.0-85152793762,Article,2023,04
2-s2.0-85153710505,Article,2023,06
2-s2.0-85146148418,Article,2023,02
2-s2.0-85168445069,Article,2023,08
2-s2.0-85167780068,Article,2023,12
2-s2.0-85163391401,Article,2023,08
2-s2.0-85146798432,Article,2023,12
2-s2.0-85166413040,Article,2023,08
2-s2.0-85147732917,Article,2023,04
2-s2.0-85163765891,Article,2023,06
2-s2.0-85145396458,Review,2023,02
2-s2.0-85151674073,Article,2023,04
2-s2.0-85146901794,Article,2023,01
2-s2.0-85160126327,Book Chapter,2023,01
2-s2.0-85165362118,Article,2023,12
2-s2.0-85161343356,Article,2023,08
2-s2.0-85151698941,Article,2023,06
2-s2.0-85149054077,Article,2023,02
2-s2.0-85151125433,Article,2023,04
2-s2.0-85150905249,Article,2023,06
2-s2.0-85147235146,Article,2023,02
2-s2.0-85139847132,Article,2023,04
2-s2.0-85152346205,Article,2023,12
2-s2.0-85149960582,Review,2023,08
2-s2.0-85146777071,Article,2023,01
2-s2.0-85160301451,Review,2023,07
2-s2.0-85145722338,Article,2023,01
2-s2.0-85164706653,Article,2023,09
2-s2.0-85159345366,Article,2023,05
2-s2.0-85144268310,Article,2023,03
2-s2.0-85159211707,Erratum,2023,04
2-s2.0-85149130394,Article,2023,02
2-s2.0-85150863551,Article,2023,06
2-s2.0-85167884991,Article,2023,08
2-s2.0-85163017552,Article,2023,12
2-s2.0-85152625746,Article,2023,08
2-s2.0-85160229121,Article,2023,12
2-s2.0-85151045098,Article,2023,12
2-s2.0-85120807982,Article,2023,04
2-s2.0-85148897062,Article,2023,02
2-s2.0-85147834027,Article,2023,02
2-s2.0-85163315835,Article,2023,06
2-s2.0-85146277355,Article,2023,01
2-s2.0-85168966366,Article,2023,12
2-s2.0-85167842355,Article,2023,08
2-s2.0-85148508871,Review,2023,02
2-s2.0-85159100003,Article,2023,06
2-s2.0-85153776276,Article,2023,04
2-s2.0-85162819924,Article,2023,06
2-s2.0-85143890126,Article,2023,02
2-s2.0-85163807726,Review,2023,06
2-s2.0-85148956324,Article,2023,04
2-s2.0-85147235366,Article,2023,12
2-s2.0-85161659766,Article,2023,08
2-s2.0-85143215824,Article,2023,01
2-s2.0-85150980304,Article,2023,07
2-s2.0-85169879046,Article,2023,09
2-s2.0-85150523936,Review,2023,05
2-s2.0-85147380333,Article,2023,03
2-s2.0-85146302346,Article,2023,12
2-s2.0-85141892221,Article,2023,02
2-s2.0-85163081786,Article,2023,06
2-s2.0-85158062830,Article,2023,06
2-s2.0-85152536988,Article,2023,04
2-s2.0-85165899146,Article,2023,08
2-s2.0-85151109732,Article,2023,03
2-s2.0-85143219055,Erratum,2023,06
2-s2.0-85166569684,Article,2023,10
2-s2.0-85164814310,Article,2023,07
2-s2.0-85170369505,Article,2023,09
2-s2.0-85140078488,Article,2023,01
2-s2.0-85151879967,Article,2023,07
2-s2.0-85147751395,Article,2023,03
2-s2.0-85150869828,Article,2023,05
2-s2.0-85150894635,Article,2023,03
2-s2.0-85165866116,Article,2023,07
2-s2.0-85150003425,Article,2023,12
2-s2.0-85151031577,Article,2023,08
2-s2.0-85160888690,Article,2023,12
2-s2.0-85147781588,Article,2023,02
2-s2.0-85140454322,Article,2023,01
2-s2.0-85153585368,Article,2023,03
2-s2.0-85148958212,Article,2023,02
2-s2.0-85148511537,Article,2023,06
2-s2.0-85166590552,Article,2023,07
2-s2.0-85166469289,Article,2023,11
2-s2.0-85150311678,Article,2023,05
2-s2.0-85144090036,Article,2023,03
2-s2.0-85159079279,Review,2023,05
2-s2.0-85145574159,Article,2023,03
2-s2.0-85147143763,Article,2023,01
2-s2.0-85162891208,Article,2023,07
2-s2.0-85146444294,Article,2023,01
2-s2.0-85164223695,Article,2023,09
2-s2.0-85163857403,Article,2023,07
2-s2.0-85151285927,Erratum,2023,06
2-s2.0-85150313583,Review,2023,03
2-s2.0-85149699681,Article,2023,06
2-s2.0-85148751556,Article,2023,02
2-s2.0-85140229109,Article,2023,01
2-s2.0-85161894749,Article,2023,12
2-s2.0-85165044857,Book Chapter,2023,01
2-s2.0-85144038887,Article,2023,03
2-s2.0-85149481120,Article,2023,05
2-s2.0-85167833007,Article,2023,11
2-s2.0-85166210341,Article,2023,07
2-s2.0-85165295315,Article,2023,09
2-s2.0-85161473742,Article,2023,07
2-s2.0-85139597610,Article,2023,02
2-s2.0-85144792883,Article,2023,03
2-s2.0-85160098642,Article,2023,05
2-s2.0-85162022707,Article,2023,06
2-s2.0-85142751937,Article,2023,02
2-s2.0-85170438374,Article,2023,11
2-s2.0-85146340352,Article,2023,12
2-s2.0-85166745181,Article,2023,08
2-s2.0-85162820444,Article,2023,08
2-s2.0-85144444269,Article,2023,02
2-s2.0-85152145946,Article,2023,04
2-s2.0-85147453279,Data Paper,2023,04
2-s2.0-85152143220,Article,2023,07
2-s2.0-85165542975,Article,2023,10
2-s2.0-85140478395,Review,2023,06
2-s2.0-85151943168,Review,2023,03
2-s2.0-85149989773,Article,2023,05
2-s2.0-85148479310,Article,2023,03
2-s2.0-85153535668,Article,2023,07
2-s2.0-85146587744,Editorial,2023,01
2-s2.0-85159946302,Article,2023,01
2-s2.0-85169382027,Article,2023,09
2-s2.0-85159724435,Article,2023,12
2-s2.0-85158094986,Review,2023,08
2-s2.0-85169793163,Conference Paper,2023,06
2-s2.0-85147902064,Article,2023,02
2-s2.0-85147296960,Article,2023,04
2-s2.0-85152711659,Conference Paper,2023,06
2-s2.0-85149241396,Article,2023,02
2-s2.0-85150765312,Article,2023,04
2-s2.0-85148196460,Editorial,2023,01
2-s2.0-85166488212,Article,2023,12
2-s2.0-85152727784,Article,2023,08
2-s2.0-85160839134,Article,2023,05
2-s2.0-85146193311,Article,2023,01
2-s2.0-85163921615,Article,2023,07
2-s2.0-85146803599,Article,2023,01
2-s2.0-85160013657,Article,2023,09
2-s2.0-85137634304,Article,2023,03
2-s2.0-85150050703,Article,2023,04
2-s2.0-85163908242,Article,2023,06
2-s2.0-85146878970,Short Survey,2023,02
2-s2.0-85164690405,Article,2023,08
2-s2.0-85150973443,Article,2023,01
2-s2.0-85148260707,Article,2023,12
2-s2.0-85166416441,Article,2023,08
2-s2.0-85169701297,Article,2023,12
2-s2.0-85156091981,Article,2023,04
2-s2.0-85111945558,Article,2023,01
2-s2.0-85160053480,Article,2023,06
2-s2.0-85149928727,Article,2023,02
2-s2.0-85160471349,Book Chapter,2023,01
2-s2.0-85166298763,Article,2023,09
2-s2.0-85144034835,Review,2023,01
2-s2.0-85149371383,Letter,2023,07
2-s2.0-85168004410,Article,2023,09
2-s2.0-85146690066,Article,2023,03
2-s2.0-85145199221,Article,2023,05
2-s2.0-85149753655,Article,2023,03
2-s2.0-85164617496,Article,2023,04
2-s2.0-85152095910,Article,2023,06
2-s2.0-85149544307,Article,2023,12
2-s2.0-85163979887,Article,2023,08
2-s2.0-85145828245,Review,2023,02
2-s2.0-85165363828,Article,2023,06
2-s2.0-85151024771,Article,2023,04
2-s2.0-85148113749,Article,2023,02
2-s2.0-85160753352,Article,2023,06
2-s2.0-85156152492,Article,2023,04
2-s2.0-85170343668,Article,2023,12
2-s2.0-85163522375,Book Chapter,2023,01
2-s2.0-85169024281,Article,2023,08
2-s2.0-85149154397,Article,2023,03
2-s2.0-85168271342,Book Chapter,2023,09
2-s2.0-85144589799,Article,2023,01
2-s2.0-85170189879,Book Chapter,2023,01
2-s2.0-85163738586,Article,2023,06
2-s2.0-85145026243,Article,2023,05
2-s2.0-85144210188,Article,2023,04
2-s2.0-85148352379,Editorial,2023,02
2-s2.0-85162219240,Article,2023,06
2-s2.0-85148250052,Article,2023,01
2-s2.0-85159790802,Article,2023,08
2-s2.0-85156109378,Article,2023,12
2-s2.0-85148511889,Article,2023,09
2-s2.0-85166160714,Article,2023,12
2-s2.0-85147214536,Article,2023,04
