_id,funding_agency_name,Country
6752a1e3f70a6504336c1380,Land-Ocean-Atmosphere Interactions in the Coastal Zone of Vietnam,Vietnam
6752a1e4f70a6504336c1381,Open Testing Fund of Equipment and Instruments of Tongji University,China
6752a1e4f70a6504336c1382,Ministry of Science and Innovation of the Government of Spain,Spain
6752a1e5f70a6504336c1383,"National Research Foundation, Singapore and A*STAR",Singapore
6752a1e6f70a6504336c1384,"Department of Critical Care Medicine, Respiratory Institute",None
6752a1e7f70a6504336c1385,"Division of Endocrinology, Diabetes and Hypertension",None
6752a1e8f70a6504336c1386,Chakorn Viriyakul and Chuvich Chaovarin,None
6752a1e8f70a6504336c1387,Center of Excellence for Shrimp Molecular Biology and Biotechnology,None
6752a1e9f70a6504336c1388,Chacheongsao Province,Thailand
6752a1e9f70a6504336c1389,ViiV Healthcare and UK Medical Research Council,United Kingdom
6752a1eaf70a6504336c138a,Youth Trial Board,None
6752a1eaf70a6504336c138b,Research grant for Excellent Mid-Career Research,None
6752a1ebf70a6504336c138c,Indian Department of Biotechnology,India
6752a1ebf70a6504336c138d,National Energy R&D Center of Petroleum Refining Technology,None
6752a1ecf70a6504336c138e,RIPP,None
6752a1ecf70a6504336c138f,"Open Project of Key Laboratory of Aquatic Botany and Watershed Ecology, Chinese Academy of Sciences",China
6752a1edf70a6504336c1390,Mahidol University-Multidisciplinary Research Centre,Thailand
6752a1eef70a6504336c1391,BOKU Core Facility Mass Spectroscopy,Austria
6752a1eef70a6504336c1392,"National Research Council of Thailand and Baiya Phytopharm Co., Ltd.",Thailand
6752a1eff70a6504336c1393,Thailand Research Organizations Network,Thailand
6752a1eff70a6504336c1394,Shionogi and Pulmocide,None
6752a1f0f70a6504336c1395,La Roche‐Posay Dermatological Laboratory,France
6752a1f1f70a6504336c1396,NCBP,None
6752a1f1f70a6504336c1397,FAO,Italy
6752a1f2f70a6504336c1398,Food and Agriculture Organization of the United Nations,Italy
6752a1f2f70a6504336c1399,"Institute of Nutrition, Mahidol University",Thailand
6752a1f3f70a6504336c139a,"Abbott, Fresenius, Nutricia, Nestle, Takeda",None
6752a1f4f70a6504336c139b,Danone/Nutricia,France
6752a1f4f70a6504336c139c,Leadership for Croatian Medical Association,Croatia
6752a1f5f70a6504336c139d,Oktal Pharma,None
6752a1f5f70a6504336c139e,Chulalongkorn University Center for Artificial Intelligence in Medicine,Thailand
6752a1f6f70a6504336c139f,"Chulalongkorn University Center of Excellence in Swine Reproduction, and Qualified Diagnostic Development",Thailand
6752a1f6f70a6504336c13a0,"Eikonnex AI Co., Ltd.",None
6752a1f7f70a6504336c13a1,UK Clinical Pharmacy Association,United Kingdom
6752a1f8f70a6504336c13a2,AB Enzymes,Germany
6752a1f8f70a6504336c13a3,Allergy Diagnosis and Systems Medicine Interest Group of EAACI,None
6752a1f9f70a6504336c13a4,Anagany Inc.,None
6752a1f9f70a6504336c13a5,Benaroya Research Institute at Virginia Mason,The United States
6752a1faf70a6504336c13a6,Bencard Allergie GmbH,Germany
6752a1faf70a6504336c13a7,Citeq Inc.,United States
6752a1fbf70a6504336c13a8,DAAB,None
6752a1fbf70a6504336c13a9,DFG‐SKLM,Germany
6752a1fcf70a6504336c13aa,DGAKI,None
6752a1fcf70a6504336c13ab,Danish Society of Allergology,Denmark
6752a1fdf70a6504336c13ac,Danube Allergy Research Cluster,None
6752a1fef70a6504336c13ad,Deutsche Forschungsgesellschaft DFG,Germany
6752a1fef70a6504336c13ae,Deutscher Allergie‐ und Asthmabund eV,Germany
6752a1fff70a6504336c13af,EAACI Scientific Media Communications Committee,None
6752a1fff70a6504336c13b0,Federal Ministery of Education and Science,Germany
6752a200f70a6504336c13b1,Frauenhofer Zukunftsstiftung,Germany
6752a200f70a6504336c13b2,HAL Allergy BV,Netherlands
6752a201f70a6504336c13b3,"Ministry of Health, Government of Luxembourg",Luxembourg
6752a202f70a6504336c13b4,Ministry of Science of the Republic of Colombia,Colombia
6752a202f70a6504336c13b5,"Reacta B UK Research and Innovation – Innovate, Swindon, UK, Biotech Ltd",United Kingdom
6752a203f70a6504336c13b6,Reacta Biotech Ltd,United Kingdom
6752a203f70a6504336c13b7,Romer Laboratories UK Ltd,United Kingdom
6752a204f70a6504336c13b8,SARL,France
6752a204f70a6504336c13b9,UpToDate Inc.,The United States
6752a205f70a6504336c13ba,Chulalongkorn university Bangkok,Thailand
6752a205f70a6504336c13bb,"Research Affairs and Faculty of Engineering , Chulalongkorn university Bangkok",Thailand
6752a206f70a6504336c13bc,"Research Affairs and Faculty of Engineering, Chulalongkorn university Bangkok",Thailand
6752a206f70a6504336c13bd,"Trade, Environment and Development Hub project",None
6752a207f70a6504336c13be,UNEP-WCMC,United Kingdom
6752a207f70a6504336c13bf,Anhui Provincial Key Scientific and Technological Project,China
6752a208f70a6504336c13c0,"National Science, Research and Innovation Fund and Ubon Ratchathani University",Thailand
6752a208f70a6504336c13c1,Ratchadapisek Sompotch Endowment,Thailand
6752a209f70a6504336c13c2,"Department of Textile Engineering, Faculty of Engineering",None
6752a20af70a6504336c13c3,International Development Research Centre of Canada,Canada
6752a20af70a6504336c13c4,"Center of Excellence in Green Materials for Industrial Application, Chulalongkorn University",Thailand
6752a20bf70a6504336c13c5,"Siam Frit Co., Ltd.",Thailand
6752a20cf70a6504336c13c6,CNPEM-LNNANO,Brazil
6752a20df70a6504336c13c7,MWCO,None
6752a20df70a6504336c13c8,Meridian HealthComms Ltd,United Kingdom
6752a20ef70a6504336c13c9,Secretariat of Research and Innovation Universiti Kebangsaan Malaysia,Malaysia
6752a20ef70a6504336c13ca,BOKU Core Facility Mass Spectrometry,Austria
6752a20ff70a6504336c13cb,ChulalongkornColostethus macha,None
6752a210f70a6504336c13cc,Noboa V & Moya IM,None
6752a211f70a6504336c13cd,Royal Patronage of Her Royal Highness Princess Maha Chakri Sirindhorn - Botanical Garden of Walailak University,Thailand
6752a212f70a6504336c13ce,EPSRC IAA,United Kingdom
6752a212f70a6504336c13cf,Foundation of Shaanxi Sanqin Scholars Innovation Team and Second century fund,China
6752a213f70a6504336c13d0,Special Support Plan for High-Level Talents in Shaanxi Province,China
6752a214f70a6504336c13d1,"Directorate General of Higher Education, Ministry of Education, Culture, Research, and Technology of the Republic of Indonesia",Indonesia
6752a214f70a6504336c13d2,"Ratchadapiseksompotch Research fund, Faculty of Medicine, Chulalongkorn University",Thailand
6752a215f70a6504336c13d3,Australian Research Council,Australia
6752a216f70a6504336c13d4,R. A. Welch Foundation,The United States
6752a217f70a6504336c13d5,Australian Government,Australia
6752a217f70a6504336c13d6,AnGes Inc.,Japan
6752a218f70a6504336c13d7,Hosokawa Micron Corporation,Japan
6752a218f70a6504336c13d8,"Dental Material Research and Development Center, Faculty of Dentistry, Chulalongkorn University",Thailand
6752a219f70a6504336c13d9,Thailand Government’s Development and Promotion of Science and Technology Talents,Thailand
6752a21af70a6504336c13da,Office of the Education Council Fund,Thailand
6752a21af70a6504336c13db,Office of the Education Council Fund and Also,None
6752a21bf70a6504336c13dc,Aichi Prefectural Government,Japan
6752a21bf70a6504336c13dd,National Geographical Society of the USA,The United States
6752a21cf70a6504336c13de,"Rano Tech Co., Ltd.",None
6752a21cf70a6504336c13df,National University Health System of Singapore,Singapore
6752a21ef70a6504336c13e0,Chuchat Choklap,None
6752a21ff70a6504336c13e1,Wildlife Research Center,None
6752a220f70a6504336c13e2,Animal Virome and Diagnostic Development Research Unit,None
6752a220f70a6504336c13e3,SEAFDEC,None
6752a221f70a6504336c13e4,Frida Abramov,None
6752a221f70a6504336c13e5,HBV,None
6752a222f70a6504336c13e6,John Flaherty,None
6752a222f70a6504336c13e7,Priyanka Arora,None
6752a223f70a6504336c13e8,SHyNE Resource,Australia
6752a223f70a6504336c13e9,Centre of Excellence in Artificial Intelligence,None
6752a224f70a6504336c13ea,"Ministry of Education, Culture, Research and Technology of Government of Indonesia",Indonesia
6752a224f70a6504336c13eb,"Centre of Excellence in Clinical Virology, Faculty of Medicine, Chulalongkorn University",Thailand
6752a225f70a6504336c13ec,"AbbVie, Acadia, Acorda, Adamas, Addex, Amneal, Aptinyx, Axial",None
6752a225f70a6504336c13ed,PHAR,None
6752a226f70a6504336c13ee,Division of General and Thoracic Surgery,None
6752a226f70a6504336c13ef,"Akkhraratchakumari Veterinary College, One Health Research Center",None
6752a227f70a6504336c13f0,"BIOFEED (Thailand) Co., Ltd.",Thailand
6752a228f70a6504336c13f1,Center of Excellence in Innovation of Essential Oil,None
6752a228f70a6504336c13f2,"Petroleum and Petrochemical College, Center of Excellence on Petrochemical and Materials Technology",None
6752a229f70a6504336c13f3,TGIST 2020,None
6752a229f70a6504336c13f4,NSCLC,None
6752a22af70a6504336c13f5,Oklahoma State University CVM-RAC,United States
6752a22af70a6504336c13f6,Division of Endocrinology,None
6752a22bf70a6504336c13f7,"Graduate School and Faculty of Dentistry, Prince of Songkla University",Thailand
6752a22cf70a6504336c13f8,Link Family Foundation,United States
6752a22cf70a6504336c13f9,Taishi Inoue,None
6752a22df70a6504336c13fa,"Department of Innovation, Universities, Science and Digital Society",Spain
6752a22df70a6504336c13fb,"Valencian Regional Government, Spain",Spain
6752a22ef70a6504336c13fc,Economists for Peace & Security Panel,None
6752a22ef70a6504336c13fd,Instituto Universario General Gutiérrez Mellado,Spain
6752a22ff70a6504336c13fe,Taylor Yeates,None
6752a22ff70a6504336c13ff,Technology North Bangkok,Thailand
6752a230f70a6504336c1400,ACMU,None
6752a230f70a6504336c1401,NMNL,None
6752a231f70a6504336c1402,W. van Bohemen,None
6752a231f70a6504336c1403,Chulalongkorn University for Center of Excellence in Intelligent Control Automation of Process Systems,Thailand
6752a232f70a6504336c1404,"Office of the Permanent Secretary Ministry of Higher Education, Science Research and Innovation",Thailand
6752a233f70a6504336c1405,"Permanent Secretary Ministry of Higher Education, Science Research and Innovation",Thailand
6752a233f70a6504336c1406,"Yonsei University College of Medicine, Seoul, South Korea",South Korea
6752a234f70a6504336c1407,Veterinary Diagnostic Laboratories,None
6752a234f70a6504336c1408,Center for Social Conflict and Cohesion Studies,Chile
6752a235f70a6504336c1409,"National Research Foundation, Prime Minister’s Office",Singapore
6752a236f70a6504336c140a,Singapore Social Science Research Council,Singapore
6752a236f70a6504336c140b,Abbott,United States
6752a237f70a6504336c140c,Boehringer Ingelheim,Germany
6752a238f70a6504336c140d,Novartis,Switzerland
6752a238f70a6504336c140e,Sanofi,France
6752a239f70a6504336c140f,Sanofi-Aventis,France
6752a239f70a6504336c1410,Sourabh Fulmali and Ebru Yildiz,None
6752a23af70a6504336c1411,AIDS+ Austria,Austria
6752a23af70a6504336c1412,Eunice Kennedy Shriver National Institute of Child Health and Human Development,United States
6752a23bf70a6504336c1413,Foundation for AIDS Research,United States
6752a23bf70a6504336c1414,"Medicine Siriraj Hospital, Mahidol University",Thailand
6752a23cf70a6504336c1415,NICHD,United States
6752a23cf70a6504336c1416,PHACS ACASI,None
6752a23df70a6504336c1417,amfAR,United States
6752a23df70a6504336c1418,"Centre of Excellence in Mathematics, Ministry of Higher Education , Science, Research and Innovation",Thailand
6752a23ef70a6504336c1419,"Centre of Excellence in Mathematics, Ministry of Higher Education, Science, Research and Innovation",Thailand
6752a23ff70a6504336c141a,CGIAR Trust Fund,United States
6752a23ff70a6504336c141b,GAMRIF,None
6752a240f70a6504336c141c,Center of Excellence in Computational Chemistry,None
6752a240f70a6504336c141d,"Chula Clinical Research Center, Faculty of Medicine, Chulalongkorn University",Thailand
6752a241f70a6504336c141e,National Vaccine Institutes,None
6752a241f70a6504336c141f,Fisheries and Aquaculture Resources for Sustainable Development,None
6752a242f70a6504336c1420,Food Innovation and Research Institute,Singapore
6752a242f70a6504336c1421,Idlib University,None
6752a243f70a6504336c1422,Business Informatics Laboratory,None
6752a243f70a6504336c1423,NMBE,None
6752a244f70a6504336c1424,Center for Research Resources and Development of Kaohsiung Medical University,Taiwan
6752a244f70a6504336c1425,Her Royal Highness Princess Maha Chakri Sirindhorn education project,Thailand
6752a245f70a6504336c1426,Chiang Mai Clinical Trial Unit,Thailand
6752a246f70a6504336c1427,National Research and Innovation Information System,None
6752a246f70a6504336c1428,Siriraj Institute of Clinical Research,Thailand
6752a247f70a6504336c1429,Siam Food Products Public Company Limited,Thailand
6752a247f70a6504336c142a,Development Institute Pibulsongkram Rajabhat University,Thailand
6752a248f70a6504336c142b,AP-HP Sorbonne University,France
6752a249f70a6504336c142c,Princess Maha Chakri Sirindhorn Herbal Garden,Thailand
6752a249f70a6504336c142d,Foerderer Fund,None
6752a24af70a6504336c142e,"International Joint Laboratory of Estuarine and Coastal Research , Shanghai",China
6752a24af70a6504336c142f,Research Unit of Innovative Diagnosis of Antimicrobial Resistance,None
6752a24bf70a6504336c1430,CIBER Epidemiology and Public Health,None
6752a24bf70a6504336c1431,CIBERESP,Spain
6752a24cf70a6504336c1432,Institute of Metabolism and Systems Research,United Kingdom
6752a24cf70a6504336c1433,World Health Organization Collaborating Centre for Global Women's Health,None
6752a24df70a6504336c1434,United Kingdom Research and Innovation,United Kingdom
6752a24df70a6504336c1435,"Faculty of Dentistry, Thailand Science research and Innovation Fund",Thailand
6752a24ef70a6504336c1436,Digital Economy and Society Development Fund,None
6752a24ef70a6504336c1437,Auditory Processing Disorder Working Group of the European Federation of Audiology Societies,None
6752a24ff70a6504336c1438,EFAS,None
6752a250f70a6504336c1439,Thailand Research and Innovation Fund Chulalongkorn University,Thailand
6752a250f70a6504336c143a,Cork University Dental School and Hospital,Ireland
6752a251f70a6504336c143b,Richeal Ni Riordáin,None
6752a251f70a6504336c143c,University College Cork,Ireland
6752a252f70a6504336c143d,Boron Neutron Capture Therapy Research Center,None
6752a252f70a6504336c143e,Heleen de Weerd,None
6752a253f70a6504336c143f,NWO Domain AES-Danone Nutricia Research,The Netherlands
6752a253f70a6504336c1440,Sasitorn Mongkolkitikul and Sureerach Dangkrajang,None
6752a254f70a6504336c1441,Center of Excellence in Bioconversion and Bioseparation for Platform Chemical Production,None
6752a254f70a6504336c1442,Nagoya Municipal Industrial Research Institute,Japan
6752a255f70a6504336c1443,Centre of Agricultural Biochemistry and Biotechnology,Pakistan
6752a256f70a6504336c1444,Genomics Thailand Research Grant of the Health Systems Research Institute,Thailand
6752a256f70a6504336c1445,Angela Knanz,None
6752a257f70a6504336c1446,Indore centre in India,India
6752a257f70a6504336c1447,"Programme Unit for Human Resources & Institutional Development, Research and Innovation",None
6752a258f70a6504336c1448,Division of Anatomical Pathology,None
6752a259f70a6504336c1449,"Office of International Affairs, Faculty of Medicine, Prince of Songkla University",Thailand
6752a259f70a6504336c144a,Dr Karin Sasagawa,None
6752a25af70a6504336c144b,Oita University RC GLID,Japan
6752a25bf70a6504336c144c,Clinical Research Malaysia,Malaysia
6752a25bf70a6504336c144d,PMDA,Japan
6752a25cf70a6504336c144e,Thai Society of Clinical Oncology,Thailand
6752a25df70a6504336c144f,Allergy of Phramongkutklao hospital foundation for immunology research,Thailand
6752a25ef70a6504336c1450,Phramongkutklao hospital foundation,Thailand
6752a25ef70a6504336c1451,"Department of Psychiatry, Faculty of Medicine, Chulalongkorn University",Thailand
6752a25ff70a6504336c1452,Merck & Co.,United States
6752a25ff70a6504336c1453,Institute for Catalysis,Japan
6752a25ff70a6504336c1454,INHART,None
6752a260f70a6504336c1455,International Institute for Halal Research and Training,Malaysia
6752a261f70a6504336c1456,Research Management Centre,None
6752a262f70a6504336c1457,Miriam Marks Brain Research UK,United Kingdom
6752a263f70a6504336c1458,NIHR Rare Disease Translational Research Collaboration,United Kingdom
6752a265f70a6504336c1459,National Institute for Health Research University College London Hospitals Biomedical Research Center,United Kingdom
