Eid,Index_Terms
2-s2.0-84988419028, Aromatic compounds Charge recombinations Degradation Degradation mechanism Electron transfer process Free radical reactions Graphene High-temperature calcination II-VI semiconductors Microspheres Nanocomposites Phosphorus compounds Photo catalytic degradation Photocatalysts Photodegradation of methylene blue Reduced graphene oxides Reduced graphene oxides (RGO) Titanium dioxide X ray photoelectron spectroscopy Zinc oxide
2-s2.0-84983740530," Acute Kidney Injury Acute kidney injury (AKI) Aniline Aniline Compounds Antibodies Antibody immobilization Article Bins Biosensing Techniques Carbon Cyclic voltammetry Electrochemical Techniques Electrochemical electrodes Electrochemical immunosensors Electrode surface area Electrodes Electropolymerization Electrospraying Equipment Design Graphene Graphite Humans Immunoassay Immunosensors LCN2 protein, human Label-free immunosensor Limit of Detection Lipocalin-2 Nanocomposites Neutrophil gelatinase-associated lipocalin Polyaniline Screen-printed carbon electrodes acute kidney failure amperometry aniline derivative chemical reaction chemistry controlled study cyclic potentiometry devices economics electrochemical analysis electrochemical detection electrode electropolymerization electrospraying enzyme linked immunosorbent assay equipment design evaluation study genetic procedures graphene graphite human immunoassay immunosensor limit of detection measurement accuracy nanocomposite neutrophil gelatinase associated lipocalin oxidation polyaniline polymerization procedures protein immobilization reproducibility surface area ultrastructure urinalysis urine"
2-s2.0-85009511178," 25 hydroxyvitamin D 25-hydroxyvitamin D Aged Article Blood Pressure Calcitriol Creatinine Double-Blind Method Drug Therapy, Combination Ergocalciferols Female Glomerular Filtration Rate Humans Male Middle Aged Proteinuria Renal Insufficiency, Chronic Severity of Illness Index Thailand Treatment Outcome Vitamin D Vitamin D Deficiency Vitamins adult aged analogs and derivatives analytical parameters blood blood pressure calcitriol chronic kidney failure combination chemotherapy combination drug therapy complication controlled study creatinine creatinine blood level cystatin C diastolic blood pressure double blind procedure drug efficacy ergocalciferol estimated glomerular filtration rate female glomerulus filtration rate human major clinical study male mean arterial pressure metabolism middle aged monotherapy outcome assessment placebo proteinuria randomized controlled trial severity of illness index systolic blood pressure treatment outcome urine urine protein to creatinine ratio vitamin vitamin D vitamin D deficiency vitamin blood level"
2-s2.0-85010297712, 4 hydroxynonenal Article advanced glycation end product advanced glycation end product receptor advanced oxidation protein product alanine aminotransferase alanine aminotransferase blood level albuminuria animal experiment animal model animal tissue aspartate aminotransferase aspartate aminotransferase blood level controlled study creatinine creatinine blood level densitometry diet dyslipidemia enzyme activation glucose blood level heart rate measurement high fructose diet hypertension insulin resistance lipid metabolism male metabolic syndrome X molecular dynamics nonhuman oxidative stress peroxisome proliferator activated receptor gamma polyacrylamide gel electrophoresis principal component analysis rat rosiglitazone systolic blood pressure upregulation
2-s2.0-85010441099, Article Clinical Global Impression scale Positive and Negative Syndrome Scale Thai (citizen) adult aged benzodiazepine derivative cholinergic receptor blocking agent controlled drug release drug efficacy drug safety drug substitution drug tolerability extrapyramidal symptom female hostility human major clinical study male mental patient morning dosage multicenter study neuroleptic agent paliperidone recommended drug dose schizophrenia
2-s2.0-85006341916, Composite film electrodes Composite films Cyclic voltammetry Deposition Electrochemical electrodes Electrodes Electrolytes Electronic conductivity Graphene Graphene hydrogels High specific capacitances Hydrogels Morphology Nanostructure morphologies Nanotechnology Poly(sodium 4-styrenesulfonate) Polypyrroles Scanning electron microscopy Sodium Sodium dodecylbenzenesulfonate Solutions Supercapacitor electrodes Surface active agents Thin films
2-s2.0-85011064155,---
2-s2.0-85008711948," ATF3 protein, human Activating Transcription Factor 3 Acute Kidney Injury Adult Aged Article Case-Control Studies Creatinine Exosomes Female Humans LCN2 protein, human Lipocalin-2 Male Middle Aged Prospective Studies Sepsis activating transcription factor 3 acute kidney failure adult aged animal experiment animal model animal tissue blood case control study cecal ligation and puncture-induced sepsis complication controlled clinical trial controlled study creatinine creatinine blood level diagnostic accuracy diagnostic test accuracy study exosome female human major clinical study male metabolism middle aged mouse multicenter study neutrophil gelatinase associated lipocalin nonhuman predictive value prospective study protein expression protein function protein urine level sensitivity and specificity sepsis sepsis induced acute kidney injury urinalysis urine"
2-s2.0-85010878240, Bosons CMS detectors Dark matter Data sample Galaxies Germanium compounds Integrated luminosity Mass spectra Mass spectrometers Mass spectrometry Pair production Proton proton collisions Supersymmetries Supersymmetry Tellurium compounds Topology Transverse momenta Vector boson article boson expectation luminance mass spectrometry
2-s2.0-85009193566," Aging Animals Brain C57BL mouse Cryptococcosis Cryptococcus neoformans Disease Susceptibility Fc receptor Fc receptor IIb Female Interleukin-6 Kidney Lung Lupus Erythematosus, Systemic Macrophages Mice Mice, Inbred C57BL Mice, Knockout Phagocytosis Receptors, IgG Severity of Illness Index Survival Rate Tumor Necrosis Factor-alpha aging animal brain cryptococcosis cytology deficiency disease predisposition female genetics immunology interleukin 6 kidney knockout mouse lung macrophage metabolism microbiology mortality mouse pathogenicity pathology phagocytosis severity of illness index survival rate systemic lupus erythematosus tumor necrosis factor veterinary medicine"
2-s2.0-85008226749," Adult Aged Article Bile Duct Neoplasms Cholangiocarcinoma Cost of Illness Databases, Factual Female Hepatectomy Hospitalization Human immunodeficiency virus infection Humans Incidence Male Middle Aged Pancreaticoduodenectomy Survival Rate Thailand adult age distribution aged atherosclerosis bile duct carcinoma cancer incidence cancer mortality cancer prognosis cancer survival cause of death comorbidity congestive heart failure controlled study cost of illness data base economics epidemiology factual database female gastrointestinal disease hazard ratio health care cost heart disease hepatitis B hepatitis C hospital admission hospitalization human incidence length of stay liver cirrhosis liver resection major clinical study male middle aged mortality overall survival pancreaticoduodenectomy pathology population research postoperative complication prediction sex difference statistics and numerical data survival rate treatment outcome"
2-s2.0-84996607137,---
2-s2.0-85009412369, Biomass Biomass Gasification Biomass gasification system Energy efficiency Gasification Heat exchanger network Heat exchanger network synthesis Heat exchangers Heating Performance improvements Preferential oxidation reactors Proton exchange membrane fuel cell systems Proton exchange membrane fuel cells (PEMFC) Residential application Synthesis gas Temperature
2-s2.0-85003591348,---
2-s2.0-85006966243," Article Bell palsy Child, Preschool Drug-Related Side Effects and Adverse Reactions Encephalitis, Japanese Female Healthy Volunteers Humans Infant Japanese Encephalitis Vaccines Japanese encephalitis Japanese encephalitis vaccine Male Prospective Studies Thailand Vaccines, Attenuated Vaccines, Synthetic acute disseminated encephalomyelitis adverse drug reaction allergic reaction anaphylaxis brain disease bronchitis child child hospitalization clinical trial congenital malformation convulsion death dengue diarrhea disability drug marketing drug safety dyspepsia encephalitis enteritis epilepsy febrile convulsion female fever food poisoning gastritis gastroenteritis human infant influenza licensing live vaccine male mouth ulcer multicenter study myelitis neurologic disease normal human open study pathology peripheral neuropathy pharyngitis phase 4 clinical trial pneumonia preschool child priority journal prospective study pyrexia idiopathica recombinant vaccine rhinopharyngitis side effect single drug dose urticaria vaccination vaccination reaction vaccine failure viremia virus infection virus pneumonia"
2-s2.0-85019942987,---
2-s2.0-85015842856, Aromatic compounds Charged particles Electric fields Energy gap Irradiation Microwave conditions Microwave heating Microwave irradiation Microwaves Nanostructures Optical band gap energy Photocatalytic behaviors Photodegradation Photodegradation of methylene blue Photodegradation rate Polyethylene glycols Rod-like particles Structure directing agents Zinc Zinc oxide Zinc oxide nanostructures Zinc sulfide
2-s2.0-84983527168," 3' Untranslated Regions 3' untranslated region Adenosine Triphosphatases Article Binding Sites Blood Platelets Blood Preservation Computational Biology Gene Expression Profiling Gene Expression Regulation Gene Regulatory Networks Humans MIRN570 microRNA, human MicroRNAs Mitochondrial Proton-Translocating ATPases Protein Subunits RNA Interference RNA analysis RNA interference RNA, Messenger adenosine triphosphatase binding site biology blood storage controlled study down regulation ex vivo study gene expression profiling gene expression regulation gene overexpression gene regulatory network genetics human human cell interactions with RNA messenger RNA metabolism microRNA microRNA 548a 3p microRNA 548aa microRNA 548ac microRNA 548ae microRNA 548aj microRNA 548al microRNA 548c 3p microRNA 548u microRNA 548x microRNA 548z microRNA 570 microRNA 570 3p microRNA 603 microarray analysis mitochondrial ATPase subunit g priority journal procedures protein subunit proton transporting adenosine triphosphate synthase reporter gene thrombocyte thrombocyte function thrombocyte preservation unclassified drug upregulation"
