Eid,Index_Terms
2-s2.0-85022331937, Aerial images Aerial photography Conditional random field Convolution Convolutional neural network Deep neural networks Extraction Feature extraction Image processing Image reconstruction Image segmentation Neural networks Random processes Remote sensing Road segmentation Roads and streets Satellite imagery Satellite images Satellites THEOS Transportation
2-s2.0-85022039832,---
2-s2.0-85023773642,---
2-s2.0-85023613471, Article adult aged anorexia cancer chemotherapy clinical article distant metastasis free survival dosimetry esophagitis esophagus carcinoma esophagus resection esophagus stenosis fatigue female follow up gross tumor volume heart arrhythmia hematologic disease human intensity modulated proton therapy local recurrence free survival male nausea overall survival pericardial effusion pleura effusion progression free survival proton therapy radiation dermatitis radiation dose radiation pneumonia retrospective study survival rate treatment response vomiting weight reduction
2-s2.0-85021846732, Article adolescent adult aged cancer risk child clinical outcome cytopathology female fine needle aspiration biopsy histopathology hospital human human tissue incidence lobectomy major clinical study male preoperative period retrospective study thyroid cancer thyroid nodule thyroid papillary carcinoma thyroidectomy
2-s2.0-85021908629,---
2-s2.0-85024387884, A-center Center-of-mass energies Centre-of-mass energies Dileptons Distribution functions Double differential cross sections Integrated luminosity Measurements of Pair production Parton distribution functions Quantum theory Tellurium compounds Top quarks
2-s2.0-85021817350, ACE gene Article Thai (people) adult albumin anthropometry case control study controlled study creatinine creatinine blood level cross-sectional study diabetic nephropathy dipeptidyl carboxypeptidase female gel electrophoresis gene gene deletion gene frequency gene insertion genetic association genetic polymorphism genetic risk genetic susceptibility genotype hemoglobin A1c human immunoturbidimetry indel mutation lipid macroalbuminuria major clinical study male middle aged non insulin dependent diabetes mellitus polymerase chain reaction urinalysis
2-s2.0-85021760726," Article Chinese DNA sequence Female Genotype HTLV-1 infection HTLV-I Infections Human T-lymphotropic virus 1 Humans Middle Aged Phylogeny Sequence Analysis, DNA Terminal Repeat Sequences Thai (citizen) Thailand adult case report cerebrospinal fluid classification constipation female genetics genotype human hyperreflexia isolation and purification limit of detection long terminal repeat middle aged nuclear magnetic resonance imaging paraplegia pathology phylogeny physical examination prevalence priority journal real time polymerase chain reaction spastic gait spinal cord atrophy spinal cord disease tropical spastic paraparesis urine incontinence"
2-s2.0-85021882626,---
2-s2.0-85022008132,---
2-s2.0-85021195338," Adult Article B lymphocyte B-Lymphocytes CD4+ T lymphocyte CD4-Positive T-Lymphocytes CXCR5 protein, human Female Germinal Center HIV Envelope Protein gp120 HIV Infections HIV Long-Term Survivors HIV survivor Human immunodeficiency virus Human immunodeficiency virus infection Humans Immunophenotyping Interleukins Male Middle Aged Receptors, CXCR5 T follicular helper cell T lymphocyte activation T lymphocyte subpopulation T-Lymphocytes, Helper-Inducer adult antigen specificity cell expansion cellular distribution chemistry chemokine receptor CXCR5 controlled study female germinal center glycoprotein gp 120 helper cell human human cell immunology immunophenotyping interleukin 21 interleukin derivative lymphocyte count lymphocyte function male middle aged priority journal protein expression secretion (process)"
2-s2.0-85021802005," Article Bifidobacterium breve Cesarean Section Double-Blind Method Enterobacteriaceae Female Gastrointestinal Microbiome Humans Infant Infant Formula Infant, Newborn Male Oligosaccharides Outcome Assessment (Health Care) Pregnancy Synbiotics acetic acid artificial milk cesarean section clinical trial controlled study double blind procedure female fructose oligosaccharide galactose oligosaccharide human infant intestine flora major clinical study male multicenter study newborn oligosaccharide outcome assessment pH prebiotic agent pregnancy priority journal randomized controlled trial supplementation synbiotic agent vaginal delivery"
2-s2.0-85021930052,---
2-s2.0-85021419886," Animals Antigens, Dermatophagoides Arthropod Proteins Article CD123 antigen CD163 antigen CD1b antigen CD23 antigen Cell Surface Display Techniques Cysteine Endopeptidases Dermatophagoides pteronyssinus Dermatophagoides pteronyssinus antigen p 1 Dermatophagoides pteronyssinus antigen p 3 Dermatophagoides pteronyssinus antigen p 6 Humans Hypersensitivity IL23R protein, human Proteolysis Proteome Proteomics Pyroglyphidae Receptors, Interleukin Serine Endopeptidases Substrate Specificity Western blotting allergic reaction animal arthropod protein bioinformatics cell surface display cell surface protein controlled study cysteine proteinase der p 1 der p 3 der p 6 enzyme linked immunosorbent assay enzyme specificity house dust allergen human hypersensitivity immobilization interleukin 1 receptor type II interleukin 10 receptor alpha interleukin 12 receptor beta2 interleukin 17 receptor interleukin 18 receptor alpha interleukin 23 receptor interleukin 4 receptor interleukin 5 receptor alpha interleukin receptor metabolism nonhuman polyacrylamide gel electrophoresis protein cleavage protein degradation protein expression proteinase proteoliposome proteome proteomics receptor down regulation sequence alignment serine proteinase unclassified drug"
2-s2.0-85020713627," Aged Article Female Humans International Prostate Symptom Score Middle Aged Muscarinic Antagonists Outcome Assessment (Health Care) Overactive Bladder Symptom Score Patient Perception of Bladder Condition Pilot Projects Solifenacin Succinate Urinary Bladder, Overactive Urination adult aged clinical article controlled study disease duration drug effects female genital system disease assessment human medical history micturition middle aged muscarinic receptor blocking agent outcome assessment overactive bladder pilot study solifenacin stress incontinence treatment response urine incontinence"
2-s2.0-85020642085,---
2-s2.0-85020389443,---
2-s2.0-85020871557,---
2-s2.0-85019366307," 4 alpha-glucanotransferase 4alpha glucanotransferase Article Corynebacterium glutamicum Cyclodextrins Glycogen Debranching Enzyme System Glycosylation Mutagenesis, Site-Directed bacterial enzyme biosynthesis carbohydrate synthesis catalysis controlled study cyclization cyclodextrin enzyme activity enzyme specificity enzyme structure enzyme substrate complex enzymology genetics glycogen debranching enzyme glycosylation hydrophobicity metabolism nonhuman oligosaccharide priority journal protein secondary structure site directed mutagenesis thermostability"
2-s2.0-85019918519," Article Brain Ischemia Delayed Diagnosis Diagnosis, Differential Humans ICD-9 Ischemic Attack, Transient Minnesota Patient Admission Predictive Value of Tests Retrospective Studies Stroke Time Factors Time-to-Treatment abnormal sensation body movement brain ischemia cerebrovascular accident clinical outcome cohort analysis complication consciousness disorder delayed diagnosis differential diagnosis hospital admission human language disability major clinical study mental disease occlusive cerebrovascular disease pathophysiology predictive value priority journal retrospective study seizure speech disorder time factor time to treatment transient ischemic attack"
2-s2.0-85020079230,---
2-s2.0-85020298286," Aged Article Female Gastritis, Atrophic Humans Male Metaplasia Middle Aged Retrospective Studies Risk Factors Stomach Stomach Neoplasms adult aged alcohol consumption atrophic gastritis cancer incidence cancer mortality cancer prognosis cancer risk cohort analysis controlled clinical trial controlled study female high risk patient human intestine metaplasia major clinical study male metaplasia middle aged pathology predictive value priority journal retrospective study risk assessment risk factor smoking stomach stomach cancer stomach tumor"
2-s2.0-85019662687,---
2-s2.0-85019121309, Cleaning Dominant factor Dynamic interfacial tension Extended surfactants Liquids Melting point Methyl palmitate Micellar solubilization Palmitic acid Palmitic acid methyl esters Particulate soil Small particles Sodium sulfate Soils Surface active agents Wetting
2-s2.0-85018945638," Alkaline Phosphatase BMP2 protein, human BMP4 protein, human Blotting, Western Bone Morphogenetic Protein 2 Bone Morphogenetic Protein 4 Cell Proliferation Collagen Type I Dental Pulp Dentin Humans In Vitro Techniques Lipopolysaccharides Mannans Pulpitis Regeneration Sialoglycoproteins Vascular Endothelial Growth Factor A Western blotting acemannan alkaline phosphatase bone morphogenetic protein 2 bone morphogenetic protein 4 cell proliferation chemically induced collagen type 1 cytology dentin drug effect human in vitro study lipopolysaccharide mannan metabolism physiology pulpitis regeneration sialoglycoprotein tooth pulp vasculotropin A"
2-s2.0-85020165972," Adult Aged Aged, 80 and over Article Cross-Sectional Studies Dry Eye Syndromes Eye Pain Female Humans Incidence Male Massachusetts Middle Aged Ocular Surface Disease Index Pain Measurement Severity of Illness Index Surveys and Questionnaires Young Adult adult aged antidepressant agent anxiolytic agent clinical evaluation comorbidity complication corneal fluorescein staining correlation analysis cross-sectional study cyclosporin dry eye eye drops eye examination eye pain female fluorescein human incidence major clinical study male middle aged pain assessment pain measurement pain severity priority journal procedures questionnaire regression analysis risk factor severity of illness index staining statistical analysis steroid tear breakup time very elderly young adult"
