Eid,Funding Count,Cite-By Count,Has Funding,Has Cite-By
2-s2.0-85149624288,0,1,0,1
2-s2.0-85160967173,0,0,0,0
2-s2.0-85147814076,10,2,1,1
2-s2.0-85156224254,4,0,1,0
2-s2.0-85165929707,16,0,1,0
2-s2.0-85169151764,3,0,1,0
2-s2.0-85163414547,5,0,1,0
2-s2.0-85151211953,0,0,0,0
2-s2.0-85148972441,2,0,1,0
2-s2.0-85163868461,3,0,1,0
2-s2.0-85164684861,2,0,1,0
2-s2.0-85119492522,5,0,1,0
2-s2.0-85145695011,5,0,1,0
2-s2.0-85150766843,0,2,0,1
2-s2.0-85147724884,3,0,1,0
2-s2.0-85165720413,0,0,0,0
2-s2.0-85170069216,3,0,1,0
2-s2.0-85162190316,0,0,0,0
2-s2.0-85142262599,0,0,0,0
2-s2.0-85149317344,2,0,1,0
2-s2.0-85144362822,2,4,1,1
2-s2.0-85170536879,2,0,1,0
2-s2.0-85158070159,10,0,1,0
2-s2.0-85160232838,2,0,1,0
2-s2.0-85139948218,3,2,1,1
2-s2.0-85152453731,5,0,1,0
2-s2.0-85148022393,0,0,0,0
2-s2.0-85165884581,5,0,1,0
2-s2.0-85165982902,0,0,0,0
2-s2.0-85144815197,3,9,1,1
2-s2.0-85152102969,2,1,1,1
2-s2.0-85152109366,5,0,1,0
2-s2.0-85146068259,0,0,0,0
2-s2.0-85149039379,4,0,1,0
2-s2.0-85148572203,5,0,1,0
2-s2.0-85161428942,3,0,1,0
2-s2.0-85165506402,0,0,0,0
2-s2.0-85159009585,4,0,1,0
2-s2.0-85159055292,0,0,0,0
2-s2.0-85164269677,6,0,1,0
2-s2.0-85141531218,6,1,1,1
2-s2.0-85163359100,2,1,1,1
2-s2.0-85167992072,6,0,1,0
2-s2.0-85146788020,0,0,0,0
2-s2.0-85165727513,0,0,0,0
2-s2.0-85152786709,2,1,1,1
2-s2.0-85164785323,6,0,1,0
2-s2.0-85168366356,6,0,1,0
2-s2.0-85159820750,0,0,0,0
2-s2.0-85145974083,6,1,1,1
2-s2.0-85160310632,2,1,1,1
2-s2.0-85143127314,3,3,1,1
2-s2.0-85143544447,5,5,1,1
2-s2.0-85159860271,7,0,1,0
2-s2.0-85147184146,0,0,0,0
2-s2.0-85142011607,0,0,0,0
2-s2.0-85161586449,0,0,0,0
2-s2.0-85147011851,3,0,1,0
2-s2.0-85161626376,8,0,1,0
2-s2.0-85130972525,0,9,0,1
2-s2.0-85163832629,6,0,1,0
2-s2.0-85143865196,3,2,1,1
2-s2.0-85148761044,5,3,1,1
2-s2.0-85159202225,5,0,1,0
2-s2.0-85145265464,5,7,1,1
2-s2.0-85153743706,2,0,1,0
2-s2.0-85140489961,4,2,1,1
2-s2.0-85168954109,2,0,1,0
2-s2.0-85167809118,5,0,1,0
2-s2.0-85145430643,0,2,0,1
2-s2.0-85159286657,4,0,1,0
2-s2.0-85145491875,2,1,1,1
2-s2.0-85147313055,0,2,0,1
2-s2.0-85161156008,0,0,0,0
2-s2.0-85168596645,6,0,1,0
2-s2.0-85163025832,0,0,0,0
2-s2.0-85166302284,3,0,1,0
2-s2.0-85146679672,2,1,1,1
2-s2.0-85123470593,4,1,1,1
2-s2.0-85146988783,0,1,0,1
2-s2.0-85162187464,8,0,1,0
2-s2.0-85147853824,2,1,1,1
2-s2.0-85152782801,2,1,1,1
2-s2.0-85151315873,3,1,1,1
2-s2.0-85153254238,5,0,1,0
2-s2.0-85168242022,0,0,0,0
2-s2.0-85166574628,2,1,1,1
2-s2.0-85163615796,12,0,1,0
2-s2.0-85159598594,3,0,1,0
2-s2.0-85150847277,2,0,1,0
2-s2.0-85149153248,1,0,1,0
2-s2.0-85136565296,5,0,1,0
2-s2.0-85145602751,5,1,1,1
2-s2.0-85158914370,2,0,1,0
2-s2.0-85153799843,2,0,1,0
2-s2.0-85146768706,2,0,1,0
2-s2.0-85162942442,3,0,1,0
2-s2.0-85151919740,2,0,1,0
2-s2.0-85149008557,0,6,0,1
2-s2.0-85147208883,5,1,1,1
2-s2.0-85162735168,10,0,1,0
2-s2.0-85139854052,7,0,1,0
2-s2.0-85135853682,0,0,0,0
2-s2.0-85149053735,4,0,1,0
2-s2.0-85151783368,5,0,1,0
2-s2.0-85161284223,0,0,0,0
2-s2.0-85165928750,2,0,1,0
2-s2.0-85165291315,5,0,1,0
2-s2.0-85153935023,2,0,1,0
2-s2.0-85160096984,5,0,1,0
2-s2.0-85160134552,0,0,0,0
2-s2.0-85142902004,4,1,1,1
2-s2.0-85151287440,5,0,1,0
2-s2.0-85106410669,5,10,1,1
2-s2.0-85161904655,1,1,1,1
2-s2.0-85164788501,0,0,0,0
2-s2.0-85146928314,2,1,1,1
2-s2.0-85165477897,0,0,0,0
2-s2.0-85147845600,0,0,0,0
2-s2.0-85145435135,4,2,1,1
2-s2.0-85163721007,0,0,0,0
2-s2.0-85163417855,2,0,1,0
2-s2.0-85146826674,0,0,0,0
2-s2.0-85168588800,0,1,0,1
2-s2.0-85151835160,5,0,1,0
2-s2.0-85168090493,5,0,1,0
2-s2.0-85167930120,2,1,1,1
2-s2.0-85152860540,5,0,1,0
2-s2.0-85144368081,4,1,1,1
2-s2.0-85153537742,4,1,1,1
2-s2.0-85153787295,56,15,1,1
2-s2.0-85161116620,0,0,0,0
2-s2.0-85116409292,6,2,1,1
2-s2.0-85163159639,3,0,1,0
2-s2.0-85169017973,0,0,0,0
2-s2.0-85165598295,4,1,1,1
2-s2.0-85156106733,5,1,1,1
2-s2.0-85162135049,1,0,1,0
2-s2.0-85141985044,6,3,1,1
2-s2.0-85156262375,1,1,1,1
2-s2.0-85142438590,0,5,0,1
2-s2.0-85153214421,2,0,1,0
2-s2.0-85153069357,0,1,0,1
2-s2.0-85148044484,2,1,1,1
2-s2.0-85165915532,4,0,1,0
2-s2.0-85150822676,0,1,0,1
2-s2.0-85137708561,0,0,0,0
2-s2.0-85148616445,3,1,1,1
2-s2.0-85164530759,0,0,0,0
2-s2.0-85169296053,2,0,1,0
2-s2.0-85147375958,7,0,1,0
2-s2.0-85153796111,4,1,1,1
2-s2.0-85162638986,0,0,0,0
2-s2.0-85151317102,6,3,1,1
2-s2.0-85147305252,6,2,1,1
2-s2.0-85150672526,7,0,1,0
2-s2.0-85147902983,2,1,1,1
2-s2.0-85147356418,0,1,0,1
2-s2.0-85170358799,0,0,0,0
2-s2.0-85150811097,0,1,0,1
2-s2.0-85166656239,5,0,1,0
2-s2.0-85150904926,4,0,1,0
2-s2.0-85153852952,6,0,1,0
2-s2.0-85169328720,4,0,1,0
2-s2.0-85167468427,0,0,0,0
2-s2.0-85170245185,0,0,0,0
2-s2.0-85151269677,0,2,0,1
2-s2.0-85164270417,4,0,1,0
2-s2.0-85149907180,5,0,1,0
2-s2.0-85130424771,2,0,1,0
2-s2.0-85149948563,2,1,1,1
2-s2.0-85134666149,4,4,1,1
2-s2.0-85149266822,7,0,1,0
2-s2.0-85163570454,0,0,0,0
2-s2.0-85158049048,6,0,1,0
2-s2.0-85168658480,5,0,1,0
2-s2.0-85169545789,0,0,0,0
2-s2.0-85167844401,0,0,0,0
2-s2.0-85144048316,2,1,1,1
2-s2.0-85170567159,0,0,0,0
2-s2.0-85146144254,3,0,1,0
2-s2.0-85148458145,3,1,1,1
2-s2.0-85163395000,4,0,1,0
2-s2.0-85151817194,0,1,0,1
2-s2.0-85167358240,6,0,1,0
2-s2.0-85123799557,2,1,1,1
2-s2.0-85164167002,6,1,1,1
2-s2.0-85150032132,0,0,0,0
2-s2.0-85163892933,2,0,1,0
2-s2.0-85165911772,2,0,1,0
2-s2.0-85146779762,5,2,1,1
2-s2.0-85168740330,0,0,0,0
2-s2.0-85169293715,0,0,0,0
2-s2.0-85163320511,3,0,1,0
2-s2.0-85164718503,0,0,0,0
2-s2.0-85164439310,0,0,0,0
2-s2.0-85152636280,3,0,1,0
2-s2.0-85144071884,3,2,1,1
2-s2.0-85159775796,2,0,1,0
2-s2.0-85147172810,4,3,1,1
2-s2.0-85161914743,0,0,0,0
2-s2.0-85168283972,0,0,0,0
2-s2.0-85150800372,2,0,1,0
2-s2.0-85151993529,4,0,1,0
2-s2.0-85166037590,2,0,1,0
2-s2.0-85165571297,2,0,1,0
2-s2.0-85152649197,5,1,1,1
2-s2.0-85135079226,3,0,1,0
2-s2.0-85164924776,5,0,1,0
2-s2.0-85148511429,6,0,1,0
2-s2.0-85139292535,0,1,0,1
2-s2.0-85147371828,3,0,1,0
2-s2.0-85161624483,5,0,1,0
2-s2.0-85151031490,3,5,1,1
2-s2.0-85143166920,4,1,1,1
2-s2.0-85169898556,0,0,0,0
2-s2.0-85159876755,0,0,0,0
2-s2.0-85150485310,2,0,1,0
2-s2.0-85147365199,5,6,1,1
2-s2.0-85168965549,2,0,1,0
2-s2.0-85167841285,0,0,0,0
2-s2.0-85147834596,2,10,1,1
2-s2.0-85159166191,11,0,1,0
2-s2.0-85153781702,0,1,0,1
2-s2.0-85162821551,0,0,0,0
2-s2.0-85143872780,0,3,0,1
2-s2.0-85163788358,2,0,1,0
2-s2.0-85148894989,5,1,1,1
2-s2.0-85164273526,3,0,1,0
2-s2.0-85147318849,0,0,0,0
2-s2.0-85150531592,3,0,1,0
2-s2.0-85161692964,2,0,1,0
2-s2.0-85162956377,1,0,1,0
2-s2.0-85169070364,2,0,1,0
2-s2.0-85146670048,4,2,1,1
2-s2.0-85146321161,0,1,0,1
2-s2.0-85159285417,0,0,0,0
2-s2.0-85145491712,6,2,1,1
2-s2.0-85159062743,2,0,1,0
2-s2.0-85149127298,5,1,1,1
2-s2.0-85150860360,5,0,1,0
2-s2.0-85169789831,6,0,1,0
2-s2.0-85163078714,0,1,0,1
2-s2.0-85152619600,7,1,1,1
2-s2.0-85160071776,0,0,0,0
2-s2.0-85150991033,7,0,1,0
2-s2.0-85122327163,5,9,1,1
2-s2.0-85148899280,4,2,1,1
2-s2.0-85147846074,3,6,1,1
2-s2.0-85161692888,6,0,1,0
2-s2.0-85146770064,3,2,1,1
2-s2.0-85162943530,15,0,1,0
2-s2.0-85145738212,3,1,1,1
2-s2.0-85160050668,2,0,1,0
2-s2.0-85159008449,2,0,1,0
2-s2.0-85164481880,2,0,1,0
2-s2.0-85159543127,0,0,0,0
2-s2.0-85144372963,9,1,1,1
2-s2.0-85165403367,5,0,1,0
2-s2.0-85162114518,3,0,1,0
2-s2.0-85151619350,3,0,1,0
2-s2.0-85149053986,3,0,1,0
2-s2.0-85166175501,5,0,1,0
2-s2.0-85161119083,0,0,0,0
2-s2.0-85147319124,2,0,1,0
2-s2.0-85140297333,3,0,1,0
2-s2.0-85152111098,8,0,1,0
2-s2.0-85164951321,5,0,1,0
2-s2.0-85149873757,0,1,0,1
2-s2.0-85149417217,0,5,0,1
2-s2.0-85161859679,4,0,1,0
2-s2.0-85146907900,2,3,1,1
2-s2.0-85169558270,3,0,1,0
2-s2.0-85160114028,0,0,0,0
2-s2.0-85161048462,0,0,0,0
2-s2.0-85142742079,1,1,1,1
2-s2.0-85152859007,5,0,1,0
2-s2.0-85153720188,8,2,1,1
2-s2.0-85147834136,0,1,0,1
2-s2.0-85168251401,2,0,1,0
2-s2.0-85167764240,4,0,1,0
2-s2.0-85163405651,0,0,0,0
2-s2.0-85146800032,6,0,1,0
2-s2.0-85166419251,1,0,1,0
2-s2.0-85147717910,2,0,1,0
2-s2.0-85163731131,3,0,1,0
2-s2.0-85145351354,0,2,0,1
2-s2.0-85151366978,2,1,1,1
2-s2.0-85143168869,2,1,1,1
2-s2.0-85153680361,0,5,0,1
2-s2.0-85159358450,3,1,1,1
2-s2.0-85162632238,0,0,0,0
2-s2.0-85146055799,3,3,1,1
2-s2.0-85158133938,0,0,0,0
2-s2.0-85144860902,3,1,1,1
2-s2.0-85165634739,6,0,1,0
2-s2.0-85165722266,2,0,1,0
2-s2.0-85169016059,2,0,1,0
2-s2.0-85156195602,3,1,1,1
2-s2.0-85161117360,0,0,0,0
2-s2.0-85153252557,2,0,1,0
2-s2.0-85148714200,2,0,1,0
2-s2.0-85159193684,6,0,1,0
2-s2.0-85164596730,3,0,1,0
2-s2.0-85146294985,3,1,1,1
2-s2.0-85136156121,2,11,1,1
2-s2.0-85147875826,3,0,1,0
2-s2.0-85153116972,2,0,1,0
2-s2.0-85165917590,0,0,0,0
2-s2.0-85150498243,5,0,1,0
2-s2.0-85170517400,0,0,0,0
2-s2.0-85169848119,0,0,0,0
2-s2.0-85166640689,3,0,1,0
2-s2.0-85147211003,5,2,1,1
2-s2.0-85149410865,3,1,1,1
2-s2.0-85147234209,3,1,1,1
2-s2.0-85162931482,1,0,1,0
2-s2.0-85150649165,3,0,1,0
2-s2.0-85169682475,0,0,0,0
2-s2.0-85169296407,0,0,0,0
2-s2.0-85142424328,0,2,0,1
2-s2.0-85130967395,0,1,0,1
2-s2.0-85150889997,3,0,1,0
2-s2.0-85164219930,0,0,0,0
2-s2.0-85149797900,5,0,1,0
2-s2.0-85167465706,6,0,1,0
2-s2.0-85151261483,0,0,0,0
2-s2.0-85159434173,3,1,1,1
2-s2.0-85146145401,2,6,1,1
2-s2.0-85148474147,9,0,1,0
2-s2.0-85168239267,0,0,0,0
2-s2.0-85160167365,0,0,0,0
2-s2.0-85170565572,5,0,1,0
2-s2.0-85147022677,5,0,1,0
2-s2.0-85144125886,4,0,1,0
2-s2.0-85163865803,6,0,1,0
2-s2.0-85169916784,5,0,1,0
2-s2.0-85169471709,0,0,0,0
2-s2.0-85169578664,1,0,1,0
2-s2.0-85149988536,6,0,1,0
2-s2.0-85161934052,4,0,1,0
2-s2.0-85150056433,5,1,1,1
2-s2.0-85163853227,0,0,0,0
2-s2.0-85163949879,5,0,1,0
2-s2.0-85148965789,4,0,1,0
2-s2.0-85150623216,4,0,1,0
2-s2.0-85145663694,6,9,1,1
2-s2.0-85122326731,2,2,1,1
2-s2.0-85151827490,5,1,1,1
2-s2.0-85167371619,5,0,1,0
2-s2.0-85147442768,6,0,1,0
2-s2.0-85159607815,3,0,1,0
2-s2.0-85160839776,3,0,1,0
2-s2.0-85164746686,0,0,0,0
2-s2.0-85152635861,2,1,1,1
2-s2.0-85144058721,0,0,0,0
2-s2.0-85160296395,1,0,1,0
2-s2.0-85164283054,7,0,1,0
2-s2.0-85161625111,0,0,0,0
2-s2.0-85168807341,11,0,1,0
2-s2.0-85165908951,3,0,1,0
2-s2.0-85168849412,2,0,1,0
2-s2.0-85139354035,3,4,1,1
2-s2.0-85164873724,0,0,0,0
2-s2.0-85165499384,4,0,1,0
2-s2.0-85148507055,2,1,1,1
2-s2.0-85165998597,5,0,1,0
2-s2.0-85152516753,2,0,1,0
2-s2.0-85151856727,3,0,1,0
2-s2.0-85141495352,0,0,0,0
2-s2.0-85163054270,4,0,1,0
2-s2.0-85145520895,5,2,1,1
2-s2.0-85152387966,0,0,0,0
2-s2.0-85167926272,6,0,1,0
2-s2.0-85161602192,0,0,0,0
2-s2.0-85150666796,5,2,1,1
2-s2.0-85146958596,2,0,1,0
2-s2.0-85164310923,3,0,1,0
2-s2.0-85166060899,2,0,1,0
2-s2.0-85147858825,6,2,1,1
2-s2.0-85143428348,2,0,1,0
2-s2.0-85131418093,0,0,0,0
2-s2.0-85152570203,6,1,1,1
2-s2.0-85167605221,2,0,1,0
2-s2.0-85142221517,5,0,1,0
2-s2.0-85169780967,0,0,0,0
2-s2.0-85162818851,0,1,0,1
2-s2.0-85151208998,0,1,0,1
2-s2.0-85146625100,2,0,1,0
2-s2.0-85147576408,5,0,1,0
2-s2.0-85150804154,0,0,0,0
2-s2.0-85159828285,3,0,1,0
2-s2.0-85170351428,0,0,0,0
2-s2.0-85160957446,0,0,0,0
2-s2.0-85147219989,4,2,1,1
2-s2.0-85142918045,5,0,1,0
2-s2.0-85151735721,0,2,0,1
2-s2.0-85166577970,2,0,1,0
2-s2.0-85124486302,6,6,1,1
2-s2.0-85153273134,5,1,1,1
2-s2.0-85150610897,3,0,1,0
2-s2.0-85147795619,4,3,1,1
2-s2.0-85140909092,4,1,1,1
2-s2.0-85148950586,5,1,1,1
2-s2.0-85147341649,5,1,1,1
2-s2.0-85165188647,4,0,1,0
2-s2.0-85160828109,6,0,1,0
2-s2.0-85149399676,3,0,1,0
2-s2.0-85161176724,0,0,0,0
2-s2.0-85150430546,0,0,0,0
2-s2.0-85158106974,3,0,1,0
2-s2.0-85169158556,3,0,1,0
2-s2.0-85166413697,6,0,1,0
2-s2.0-85170528407,7,0,1,0
2-s2.0-85133752819,22,0,1,0
2-s2.0-85163053530,0,0,0,0
2-s2.0-85164304873,5,0,1,0
2-s2.0-85146364403,0,1,0,1
2-s2.0-85159233899,5,0,1,0
2-s2.0-85145933111,0,0,0,0
2-s2.0-85151042937,0,0,0,0
2-s2.0-85153716943,0,0,0,0
2-s2.0-85159407219,4,0,1,0
2-s2.0-85166529583,0,0,0,0
2-s2.0-85149493555,0,0,0,0
2-s2.0-85144190778,4,1,1,1
2-s2.0-85162007361,0,0,0,0
2-s2.0-85164974065,5,0,1,0
2-s2.0-85151316520,5,1,1,1
2-s2.0-85133634722,8,4,1,1
2-s2.0-85150358222,2,1,1,1
2-s2.0-85148851427,2,1,1,1
2-s2.0-85139910278,15,0,1,0
2-s2.0-85147192481,6,0,1,0
2-s2.0-85169700836,2,0,1,0
2-s2.0-85166293136,2,0,1,0
2-s2.0-85169292662,0,0,0,0
2-s2.0-85153824957,0,0,0,0
2-s2.0-85147441174,5,3,1,1
2-s2.0-85160206801,7,3,1,1
2-s2.0-85144755649,1,2,1,1
2-s2.0-85160064238,5,0,1,0
2-s2.0-85146628327,3,0,1,0
2-s2.0-85165226319,4,0,1,0
2-s2.0-85158881244,6,0,1,0
2-s2.0-85161312681,10,0,1,0
2-s2.0-85145504932,0,0,0,0
2-s2.0-85137235091,3,0,1,0
2-s2.0-85167999411,0,0,0,0
2-s2.0-85151902370,2,0,1,0
2-s2.0-85087153311,3,0,1,0
2-s2.0-85153505117,0,0,0,0
2-s2.0-85162112690,11,0,1,0
2-s2.0-85143354833,5,9,1,1
2-s2.0-85152112250,2,1,1,1
2-s2.0-85135493764,8,11,1,1
2-s2.0-85166653319,0,1,0,1
2-s2.0-85164490433,5,0,1,0
2-s2.0-85150500612,3,0,1,0
2-s2.0-85123679255,3,7,1,1
2-s2.0-85151495066,0,2,0,1
2-s2.0-85167904304,4,5,1,1
2-s2.0-85169596835,0,0,0,0
2-s2.0-85141923912,4,1,1,1
2-s2.0-85164975353,0,0,0,0
2-s2.0-85153860126,11,0,1,0
2-s2.0-85138548333,2,1,1,1
2-s2.0-85161204856,0,0,0,0
2-s2.0-85169513237,1,0,1,0
2-s2.0-85150160539,1,1,1,1
2-s2.0-85148492722,6,3,1,1
2-s2.0-85153209544,2,5,1,1
2-s2.0-85147893687,13,1,1,1
2-s2.0-85147272272,0,0,0,0
2-s2.0-85164503653,4,0,1,0
2-s2.0-85159469847,5,0,1,0
2-s2.0-85165327302,0,0,0,0
2-s2.0-85148580907,5,0,1,0
2-s2.0-85157970843,7,1,1,1
2-s2.0-85167436418,11,0,1,0
2-s2.0-85148045875,1,0,1,0
2-s2.0-85121747001,0,13,0,1
2-s2.0-85152931972,0,0,0,0
2-s2.0-85149511668,3,0,1,0
2-s2.0-85151480187,4,1,1,1
2-s2.0-85154056717,2,0,1,0
2-s2.0-85146174274,2,0,1,0
2-s2.0-85161930636,4,0,1,0
2-s2.0-85159458429,0,0,0,0
2-s2.0-85164230095,0,0,0,0
2-s2.0-85168664708,5,0,1,0
2-s2.0-85153093250,2,1,1,1
2-s2.0-85142201358,2,0,1,0
2-s2.0-85161076758,0,0,0,0
2-s2.0-85124281035,0,3,0,1
2-s2.0-85158833658,2,0,1,0
2-s2.0-85146826001,3,0,1,0
2-s2.0-85163311811,0,0,0,0
2-s2.0-85164846290,2,0,1,0
2-s2.0-85148383225,2,2,1,1
2-s2.0-85150938587,5,2,1,1
2-s2.0-85150314244,0,0,0,0
2-s2.0-85164025554,7,0,1,0
2-s2.0-85147047575,4,2,1,1
2-s2.0-85115381484,6,1,1,1
2-s2.0-85153994179,0,0,0,0
2-s2.0-85159844753,5,0,1,0
2-s2.0-85143873294,3,1,1,1
2-s2.0-85163752117,0,0,0,0
2-s2.0-85151439980,6,0,1,0
2-s2.0-85169429429,2,0,1,0
2-s2.0-85149719218,4,0,1,0
2-s2.0-85160614717,0,0,0,0
2-s2.0-85167972224,96,0,1,0
2-s2.0-85144058861,0,0,0,0
2-s2.0-85162684765,0,0,0,0
2-s2.0-85124105506,0,1,0,1
2-s2.0-85169838469,5,0,1,0
2-s2.0-85147499552,5,2,1,1
2-s2.0-85169295297,0,0,0,0
2-s2.0-85065388498,0,2,0,1
2-s2.0-85145736807,3,0,1,0
2-s2.0-85164212014,2,0,1,0
2-s2.0-85150796891,8,0,1,0
2-s2.0-85151142856,2,0,1,0
2-s2.0-85149341146,4,0,1,0
2-s2.0-85163754343,0,0,0,0
2-s2.0-85163965785,0,0,0,0
2-s2.0-85149933839,6,0,1,0
2-s2.0-85169978316,2,0,1,0
2-s2.0-85169154714,3,0,1,0
2-s2.0-85163399880,1,0,1,0
2-s2.0-85127560628,6,0,1,0
2-s2.0-85160898627,2,0,1,0
2-s2.0-85157971781,2,0,1,0
2-s2.0-85144474047,5,1,1,1
2-s2.0-85140107710,1,0,1,0
2-s2.0-85169790649,10,0,1,0
2-s2.0-85160234093,0,0,0,0
2-s2.0-85167808184,4,0,1,0
2-s2.0-85148089815,4,2,1,1
2-s2.0-85149268409,3,0,1,0
2-s2.0-85145997234,3,1,1,1
2-s2.0-85141320150,2,4,1,1
2-s2.0-85147931011,0,0,0,0
2-s2.0-85170095299,0,0,0,0
2-s2.0-85151575565,4,0,1,0
2-s2.0-85162226200,3,0,1,0
2-s2.0-85160824980,4,0,1,0
2-s2.0-85165613196,1,0,1,0
2-s2.0-85158016414,3,1,1,1
2-s2.0-85145507444,2,0,1,0
2-s2.0-85148479342,4,0,1,0
2-s2.0-85150352804,7,1,1,1
2-s2.0-85158082832,1,0,1,0
2-s2.0-85151389037,0,0,0,0
2-s2.0-85152138745,2,1,1,1
2-s2.0-85138978512,0,1,0,1
2-s2.0-85148027475,2,0,1,0
2-s2.0-85165706328,4,0,1,0
2-s2.0-85160377665,2,0,1,0
2-s2.0-85168292139,1,0,1,0
2-s2.0-85164802650,2,0,1,0
2-s2.0-85159811178,4,1,1,1
2-s2.0-85145968610,3,3,1,1
2-s2.0-85163330491,14,0,1,0
2-s2.0-85168738906,0,0,0,0
2-s2.0-85146780044,0,5,0,1
2-s2.0-85153933579,6,0,1,0
2-s2.0-85141616689,6,0,1,0
2-s2.0-85160365032,7,0,1,0
2-s2.0-85168326304,2,0,1,0
2-s2.0-85164843392,3,0,1,0
2-s2.0-85159804882,5,1,1,1
2-s2.0-85145967735,4,2,1,1
2-s2.0-85163333544,5,0,1,0
2-s2.0-85168668466,2,0,1,0
2-s2.0-85146780495,2,0,1,0
2-s2.0-85153359983,3,0,1,0
2-s2.0-85141689648,0,0,0,0
2-s2.0-85161316854,2,0,1,0
2-s2.0-85165589385,6,0,1,0
2-s2.0-85158071549,2,0,1,0
2-s2.0-85144976655,2,1,1,1
2-s2.0-85148374353,2,0,1,0
2-s2.0-85149231292,4,0,1,0
2-s2.0-85150668935,0,0,0,0
2-s2.0-85152087730,0,3,0,1
2-s2.0-85152149783,5,3,1,1
2-s2.0-85138354796,0,0,0,0
2-s2.0-85148029870,5,0,1,0
2-s2.0-85165632623,4,0,1,0
2-s2.0-85132122041,1,3,1,1
2-s2.0-85144589273,0,0,0,0
2-s2.0-85168846933,2,0,1,0
2-s2.0-85166917013,6,0,1,0
2-s2.0-85160247510,0,0,0,0
2-s2.0-85148357598,4,5,1,1
2-s2.0-85149286910,3,0,1,0
2-s2.0-85146038650,2,4,1,1
2-s2.0-85140225688,0,0,0,0
2-s2.0-85147869719,0,0,0,0
2-s2.0-85170101166,4,0,1,0
2-s2.0-85163460310,5,2,1,1
2-s2.0-85162223317,3,1,1,1
2-s2.0-85145826412,4,1,1,1
2-s2.0-85164525016,2,0,1,0
2-s2.0-85150990524,4,1,1,1
2-s2.0-85151153356,2,0,1,0
2-s2.0-85163759693,2,0,1,0
2-s2.0-85149288315,6,0,1,0
2-s2.0-85149999743,4,2,1,1
2-s2.0-85163950974,6,0,1,0
2-s2.0-85170238281,3,0,1,0
2-s2.0-85169457372,5,0,1,0
2-s2.0-85163399462,6,0,1,0
2-s2.0-85105550300,0,3,0,1
2-s2.0-85160885156,0,0,0,0
2-s2.0-85156238865,0,0,0,0
2-s2.0-85149744005,2,0,1,0
2-s2.0-85160630102,4,0,1,0
2-s2.0-85165957045,2,0,1,0
2-s2.0-85144072902,2,1,1,1
2-s2.0-85162660061,0,0,0,0
2-s2.0-85124564291,0,0,0,0
2-s2.0-85169839833,5,0,1,0
2-s2.0-85147493427,0,0,0,0
2-s2.0-85169295471,0,2,0,1
2-s2.0-85159711313,5,0,1,0
2-s2.0-85164716976,5,0,1,0
2-s2.0-85148343875,5,1,1,1
2-s2.0-85150944633,1,0,1,0
2-s2.0-85150336697,0,0,0,0
2-s2.0-85164031624,0,0,0,0
2-s2.0-85147121404,2,0,1,0
2-s2.0-85118233030,0,4,0,1
2-s2.0-85153986053,0,0,0,0
2-s2.0-85159714902,4,0,1,0
2-s2.0-85125944521,2,1,1,1
2-s2.0-85163751138,2,0,1,0
2-s2.0-85167461142,0,0,0,0
2-s2.0-85169514022,7,0,1,0
2-s2.0-85146151967,0,1,0,1
2-s2.0-85154065107,5,0,1,0
2-s2.0-85159457691,0,0,0,0
2-s2.0-85162065612,3,0,1,0
2-s2.0-85164232909,6,0,1,0
2-s2.0-85168665820,1,0,1,0
2-s2.0-85152962443,5,0,1,0
2-s2.0-85142193986,0,2,0,1
2-s2.0-85160868794,3,1,1,1
2-s2.0-85128044050,0,1,0,1
2-s2.0-85158080406,4,0,1,0
2-s2.0-85146837066,4,0,1,0
2-s2.0-85163311963,0,0,0,0
2-s2.0-85151288610,4,0,1,0
2-s2.0-85147893289,4,0,1,0
2-s2.0-85146460729,6,1,1,1
2-s2.0-85159705462,4,0,1,0
2-s2.0-85164494300,2,0,1,0
2-s2.0-85165311989,3,0,1,0
2-s2.0-85158052515,2,2,1,1
2-s2.0-85148566599,0,0,0,0
2-s2.0-85167421223,4,0,1,0
2-s2.0-85148048785,0,1,0,1
2-s2.0-85110462261,0,0,0,0
2-s2.0-85152937771,2,0,1,0
2-s2.0-85150037050,6,0,1,0
2-s2.0-85159211588,1,0,1,0
2-s2.0-85111325476,6,3,1,1
2-s2.0-85151401078,3,1,1,1
2-s2.0-85165622696,6,0,1,0
2-s2.0-85169602427,0,0,0,0
2-s2.0-85141825050,3,0,1,0
2-s2.0-85165032523,1,0,1,0
2-s2.0-85153613561,2,0,1,0
2-s2.0-85146925884,8,1,1,1
2-s2.0-85161269367,3,0,1,0
2-s2.0-85169506165,0,0,0,0
2-s2.0-85150347863,2,2,1,1
2-s2.0-85148688909,0,2,0,1
2-s2.0-85167985484,0,1,0,1
2-s2.0-85151887168,5,1,1,1
2-s2.0-85141590017,0,0,0,0
2-s2.0-85153504358,8,1,1,1
2-s2.0-85162081565,4,0,1,0
2-s2.0-85143153158,0,0,0,0
2-s2.0-85152116458,3,0,1,0
2-s2.0-85135175308,0,0,0,0
2-s2.0-85166627974,4,0,1,0
2-s2.0-85164490751,0,0,0,0
2-s2.0-85150501691,0,0,0,0
2-s2.0-85169616197,6,0,1,0
2-s2.0-85166291437,0,0,0,0
2-s2.0-85169292575,0,0,0,0
2-s2.0-85153849611,5,0,1,0
2-s2.0-85149170533,4,6,1,1
2-s2.0-85136135659,0,3,0,1
